Location,Signal Strength (dBm),Download Speed (Mbps),Upload Speed (Mbps),Latency (ms),Jitter (ms),Network Type,Device Model,Carrier,Band,Battery Level (%),Temperature (°C),Connected Duration (min),Handover Count,Data Usage (MB),Video Streaming Quality,VoNR Enabled,Network Congestion Level,Ping to Google (ms),Dropped Connection
Delhi,-61,842.94,111.3,1.6,2.4,5G SA,iPhone 14,BSNL,n258,62,22,13,3,232.13,5,TRUE,High,13.9,FALSE
New York,-63.4,757.05,68.6,8.1,3.24,4G,GT 7,Verizon,n41,18,28.4,31,1,183.38,1,FALSE,Low,38.6,FALSE
Mumbai,-96.1,526.48,66.26,15.2,1.36,5G SA,GT 7,BSNL,n258,10,39.7,43,3,229.56,2,FALSE,High,12.7,TRUE
Berlin,-84,832.27,84.28,18.9,4.79,5G NSA,Pixel 7,AT&T,n78,81,39.4,36,4,181.79,4,TRUE,Medium,52.6,FALSE
Tokyo,-61.2,606.81,63.25,10.1,2.42,5G SA,GT 7,T-Mobile,n78,47,36.3,54,2,249.56,1,TRUE,High,34.8,TRUE
Berlin,-64,806.17,75.37,5.8,3.24,5G NSA,Galaxy S23,Verizon,n41,41,40.2,22,2,399.88,5,TRUE,Low,74.9,FALSE
Delhi,-78.7,996.05,49.18,14.2,3.41,4G,Nord 4,Jio,n28,87,28.4,16,1,224.07,5,FALSE,Medium,94.5,FALSE
Berlin,-104.5,421.69,146.49,3,3.3,5G NSA,Galaxy S23,AT&T,n260,70,38.5,53,3,434.25,4,TRUE,Medium,53.4,FALSE
New York,-86.9,786.84,52.71,7.1,0.44,5G SA,GT 7,AT&T,n260,41,35.6,28,3,226.59,2,TRUE,High,96.9,FALSE
New York,-63.7,636.96,94.59,10.4,2.17,5G SA,iPhone 14,AT&T,n260,13,33.6,45,0,100.64,2,TRUE,Medium,64.5,TRUE
Chennai,-92.4,492.86,77,16.9,4.35,5G SA,Nord 4,Jio,n28,57,20.1,47,2,11.87,5,TRUE,High,56.6,FALSE
New York,-69.4,487.07,58.8,14.1,2.24,5G SA,Galaxy S23,T-Mobile,n41,40,22.3,54,1,476.79,1,TRUE,Medium,79.3,TRUE
Mumbai,-98.6,489.74,105.37,2.6,3.24,5G NSA,GT 7,Vi,n258,76,31.9,16,1,463.41,5,TRUE,Low,90.8,TRUE
New York,-74.2,931.8,120.52,14.1,4.84,4G,iPhone 14,Verizon,n260,69,40.4,23,2,84.53,2,FALSE,High,12.7,TRUE
New York,-85.2,875.09,81.78,2.4,3.73,4G,Galaxy S23,AT&T,n260,28,34,45,0,332.39,5,FALSE,Medium,57.8,TRUE
Mumbai,-74.3,715.66,89.87,19.4,3.15,4G,Nord 4,Jio,n78,17,34,4,3,162.13,1,FALSE,High,32.1,TRUE
Tokyo,-82.4,977.9,90.5,14.9,3.55,4G,Nord 4,Verizon,n41,19,39.5,32,3,330.89,1,FALSE,High,77.2,FALSE
New York,-84.5,433.71,123.98,14.1,3.24,5G SA,GT 7,AT&T,n78,60,39,32,4,433.19,3,FALSE,Low,25.8,TRUE
Tokyo,-83.2,967.18,74.71,12.2,1.84,5G NSA,GT 7,T-Mobile,n78,99,28.6,4,3,485.04,3,FALSE,High,80.9,TRUE
Mumbai,-106.2,921.77,104.97,4.9,0.92,5G SA,Pixel 7,Vi,n258,23,20.9,15,0,258.25,3,TRUE,Medium,71.2,FALSE
New York,-76.3,240.26,55.2,3.4,2.21,4G,Nord 4,AT&T,n78,82,45,39,0,198.97,4,TRUE,High,45.7,TRUE
New York,-107.8,672,44.1,9.3,3.24,5G SA,Pixel 7,AT&T,n41,91,26.9,47,2,336.56,4,TRUE,Low,59.3,TRUE
San Francisco,-94.5,454.69,113.36,16.7,3.24,5G NSA,iPhone 14,AT&T,n260,47,41.4,31,3,296.39,1,FALSE,Low,13.8,TRUE
Mumbai,-79,582.4,61.51,17.2,2.17,5G NSA,Nord 4,BSNL,n28,22,35.2,34,2,38.53,2,FALSE,Medium,44,FALSE
Kolkata,-92.8,484.05,72.12,10.4,1.84,5G NSA,GT 7,BSNL,n78,35,42.3,46,0,117.01,2,FALSE,Medium,44.4,TRUE
New York,-61.3,884.12,114.72,17.5,0.95,5G NSA,Pixel 7,T-Mobile,n78,68,28.8,51,1,36.12,3,TRUE,High,45.9,FALSE
Kolkata,-88.1,968.46,54.16,2.7,3.24,5G NSA,GT 7,Airtel,n258,26,25.8,5,0,237.53,4,FALSE,Low,63.5,TRUE
Mumbai,-100.7,229.36,147.44,8.9,3.07,4G,Galaxy S23,Vi,n78,23,20.1,5,3,176.51,3,TRUE,Medium,49.6,TRUE
Mumbai,-90.9,173.95,142.98,11.3,2.53,5G SA,Pixel 7,BSNL,n258,53,30.9,49,4,477.41,2,TRUE,High,87.2,FALSE
New York,-97.6,352.44,37.47,15.9,4.13,5G SA,Galaxy S23,AT&T,n78,74,25,27,1,468.29,2,TRUE,Medium,86,FALSE
New York,-72.4,,87.01,12.4,4.31,5G NSA,Galaxy S23,Verizon,n260,97,20.6,33,3,377.41,5,FALSE,Medium,41,FALSE
Tokyo,-69.3,,76.9,4.8,4.91,4G,Nord 4,AT&T,n260,22,40,18,3,484.63,3,TRUE,Medium,38.5,FALSE
Berlin,-67.7,,135.44,10.2,3.24,5G SA,Galaxy S23,T-Mobile,n260,86,42.6,48,1,331.57,1,TRUE,Low,85.1,TRUE
Delhi,-109.5,,68.47,7.6,3.01,4G,iPhone 14,Airtel,n28,51,25.8,58,1,30.82,1,TRUE,High,25.8,TRUE
Berlin,-74.1,,65.7,13.9,3.08,4G,Galaxy S23,Verizon,n260,80,31.4,6,4,445.35,5,TRUE,High,34.8,FALSE
New York,-102.5,,86.15,13.6,3.25,5G NSA,iPhone 14,AT&T,n41,79,23.5,50,2,415.53,4,FALSE,Low,95.5,FALSE
Kolkata,-103,,48.09,1.1,2,5G NSA,iPhone 14,BSNL,n28,41,29.5,10,4,426.42,3,TRUE,Medium,17.1,FALSE
Delhi,-89.5,,46.66,13.7,3.25,5G SA,Nord 4,Airtel,n28,81,34.2,55,1,479.18,3,FALSE,Low,26.5,TRUE
Berlin,-87.8,405.93,38.91,18.8,3.25,5G SA,iPhone 14,T-Mobile,n41,41,44.7,34,1,316.52,3,TRUE,Low,42,FALSE
Kolkata,-76.1,722.78,98.19,7.2,3.02,4G,iPhone 14,Airtel,n78,77,42.2,46,2,286.78,3,FALSE,High,60.5,TRUE
Delhi,-63.9,954.67,117.98,5.2,2.97,5G NSA,Galaxy S23,Vi,n258,30,34.4,19,4,247.38,2,FALSE,Medium,98.7,TRUE
Chennai,-94.3,826.59,36.65,5.1,3.25,5G SA,GT 7,Airtel,n258,74,31.9,37,2,270.86,1,FALSE,Low,93.1,FALSE
Berlin,-61.5,398.27,149.82,13.9,3.32,4G,iPhone 14,Verizon,n41,25,37.8,44,2,482.36,1,FALSE,Medium,61.7,FALSE
Tokyo,-69.2,297.88,137.86,10.2,2.1,5G SA,iPhone 14,AT&T,n41,69,28.4,13,1,166.92,1,FALSE,High,22.9,FALSE
Mumbai,-105.7,118.25,41.96,8.5,3.25,5G NSA,Galaxy S23,Vi,n28,41,22.9,21,1,187.82,2,FALSE,Low,94.6,TRUE
Kolkata,-93.8,877.13,111.96,16.1,3.25,5G SA,iPhone 14,BSNL,n258,65,33.9,15,1,116.2,5,FALSE,Low,37.5,FALSE
Berlin,-70,674.88,21.54,10.8,1.21,5G NSA,Galaxy S23,AT&T,n78,52,30.4,7,0,164.13,1,FALSE,High,32.1,TRUE
Kolkata,-61.2,205.05,43.45,4.5,0.75,5G NSA,Pixel 7,BSNL,n28,81,31.8,50,4,165.41,4,TRUE,Medium,97.9,TRUE
San Francisco,-101.4,875.95,71.12,9.2,2.13,4G,iPhone 14,T-Mobile,n41,85,42.5,39,0,302.13,1,TRUE,High,15.5,TRUE
San Francisco,-104.1,701.68,132.43,7.7,1.99,5G NSA,Galaxy S23,AT&T,n41,58,30.4,57,4,417.19,3,FALSE,Medium,97.4,TRUE
Delhi,-98.3,194.71,124.45,17.4,3.25,5G SA,GT 7,Vi,n258,49,21.8,42,4,280.44,4,FALSE,Low,89.9,TRUE
Mumbai,-91.9,879.47,36.35,8.3,3.25,5G SA,Nord 4,Airtel,n258,43,20.6,59,0,280.37,4,FALSE,Low,54,FALSE
Mumbai,-72.2,108.02,53.3,8.9,2.65,5G NSA,Pixel 7,Airtel,n258,15,23.8,17,2,28.33,5,TRUE,Medium,46.6,TRUE
Chennai,-92.2,624.56,55.86,5.9,3.34,5G SA,GT 7,Airtel,n28,42,37.3,43,3,20.76,3,FALSE,Medium,67.6,TRUE
San Francisco,-102.9,892.18,69.74,12.7,3.2,5G SA,Galaxy S23,T-Mobile,n260,38,44.9,15,2,346,5,TRUE,Medium,54.8,FALSE
Mumbai,-74.4,280.88,89.97,8.8,1.52,5G NSA,GT 7,BSNL,n28,63,30.2,50,4,214.88,1,TRUE,Medium,50.6,FALSE
Chennai,-76.2,642.87,65.63,10.3,2.73,5G NSA,Nord 4,BSNL,n28,21,39.6,52,1,395.18,3,FALSE,Medium,30.4,FALSE
New York,-75,561.61,83.21,8.6,1.44,5G NSA,iPhone 14,T-Mobile,n41,65,40.3,28,4,92.59,2,TRUE,High,40.4,TRUE
Berlin,-70.1,763.26,69.4,10.1,0.75,5G SA,Galaxy S23,T-Mobile,n78,32,41.4,59,2,168.83,3,TRUE,High,31.8,FALSE
New York,-74.1,992.84,33.37,8.9,3.25,5G SA,Pixel 7,AT&T,n41,82,34.7,3,2,302.65,1,FALSE,Low,66.5,TRUE
Kolkata,-104.7,492.68,122.85,6.2,3.25,5G SA,iPhone 14,Airtel,n78,19,36.4,44,4,147.2,3,FALSE,Low,69.3,FALSE
New York,-91.5,232.44,108,19.8,1,4G,Pixel 7,AT&T,n260,51,44.7,29,2,21.08,4,TRUE,Medium,66.9,FALSE
Delhi,-90.3,598.63,60.57,18.3,3.25,5G NSA,Pixel 7,Vi,n28,67,22.9,31,2,64.48,5,TRUE,Low,24.4,TRUE
Chennai,-89.5,747.76,52.82,10,3.62,5G SA,Pixel 7,BSNL,n28,33,41.3,42,3,243.38,5,FALSE,Medium,12,FALSE
San Francisco,-107.9,846.87,56.64,3,2.59,5G SA,GT 7,T-Mobile,n78,58,20.2,19,1,28.17,5,FALSE,High,52,FALSE
New York,-88.4,416.29,140.46,1.9,3.25,5G NSA,Nord 4,AT&T,n260,41,22.2,44,4,365.54,4,FALSE,Low,39,FALSE
Delhi,-91.2,913.4,119.83,6.6,3.25,5G NSA,iPhone 14,Vi,n28,79,28.9,39,2,280.2,2,TRUE,Low,34.3,FALSE
New York,-75.6,623.5,59.98,5.9,3.26,5G SA,Pixel 7,T-Mobile,n78,25,32.3,45,1,239.38,1,TRUE,Low,45.1,TRUE
New York,-62.1,235.24,26.45,18.9,2.35,4G,GT 7,T-Mobile,n78,33,29,45,3,23.89,3,TRUE,High,49.5,TRUE
Tokyo,-86.4,159.17,20.85,8.6,3.26,5G NSA,iPhone 14,AT&T,n41,36,31.6,35,2,99.3,4,FALSE,Low,72.6,FALSE
Chennai,-104.2,736.31,25.78,5.9,0.16,5G SA,GT 7,Vi,n28,23,29.5,58,1,345.31,1,FALSE,Medium,47.6,TRUE
Delhi,-63.2,453.22,23.1,12.6,3.26,5G NSA,Nord 4,Jio,n258,52,40.3,33,4,291.91,1,FALSE,Low,85.4,FALSE
Tokyo,-73,222.96,43.1,12.1,3.26,5G SA,GT 7,AT&T,n78,94,36.3,21,4,395.86,3,FALSE,Low,47.4,FALSE
Chennai,-82.1,219.77,131.59,18.7,1.97,5G NSA,iPhone 14,Vi,n78,26,34.6,9,3,481.86,1,FALSE,High,68.8,TRUE
Mumbai,-68.1,584.66,37.54,13.7,4.18,5G NSA,Pixel 7,Airtel,n28,67,36.4,24,0,478.79,3,TRUE,High,62.1,TRUE
New York,-85.1,696.53,31.08,10,3.26,5G NSA,Nord 4,T-Mobile,n41,47,37.8,53,4,336.11,2,TRUE,Low,26.5,FALSE
Tokyo,-78.6,288.86,60.32,13.7,0.45,4G,Galaxy S23,Verizon,n78,45,34.6,54,2,457.12,4,FALSE,High,69.9,TRUE
Chennai,-103.7,964.96,92.71,3.3,2.06,5G NSA,Galaxy S23,Airtel,n28,40,42.7,59,0,126.75,3,FALSE,Medium,28.2,FALSE
Kolkata,-62,225.16,119.32,3.9,2.94,4G,Nord 4,BSNL,n258,81,22.4,4,3,84.68,2,TRUE,Medium,66.4,FALSE
Chennai,-68.2,145.19,87.15,16.9,3.29,4G,Galaxy S23,Jio,n78,45,26.2,51,3,63.63,3,TRUE,Medium,22.6,FALSE
Chennai,-77,142.35,101.99,16.1,0.49,5G SA,Nord 4,BSNL,n78,54,30.8,3,3,116.17,2,FALSE,Medium,79.4,TRUE
New York,-85.3,413.78,129.58,8,2.1,4G,GT 7,T-Mobile,n78,64,44.6,16,4,281.23,5,FALSE,Medium,32.1,TRUE
San Francisco,-69,737.54,69.58,13.2,2.05,5G NSA,GT 7,T-Mobile,n41,79,28,44,3,52.31,5,FALSE,Medium,16.5,FALSE
San Francisco,-70.8,454.38,72.37,7.2,1.18,4G,Nord 4,Verizon,n78,75,40.8,59,1,434.83,3,TRUE,Medium,82.6,FALSE
Chennai,-75.9,404.33,24.42,2.9,3.26,5G SA,Galaxy S23,BSNL,n78,81,21.3,55,4,458.26,5,FALSE,Low,47.8,TRUE
Berlin,-74.9,720.93,133.5,17.4,4.7,5G SA,GT 7,Verizon,n41,86,21,23,3,96.64,3,TRUE,High,26.6,FALSE
Tokyo,-82,228.25,32.86,4,0.15,5G SA,iPhone 14,Verizon,n260,23,26.5,9,2,489.15,3,FALSE,Medium,17.2,TRUE
San Francisco,-93.4,392.61,47.88,16.6,4.46,5G NSA,Pixel 7,AT&T,n41,36,42.7,4,0,364.05,2,TRUE,Medium,79.7,TRUE
Mumbai,-81.9,569.4,48.03,12,1.51,5G NSA,Nord 4,Jio,n78,31,38.3,53,0,252.19,3,FALSE,Medium,33.6,TRUE
New York,-64.1,372.05,69.16,8.6,0.33,5G NSA,GT 7,Verizon,n260,97,28.1,10,4,327.77,5,TRUE,Medium,83.8,TRUE
Berlin,-85.1,645.04,84.59,8.2,4.31,5G NSA,iPhone 14,AT&T,n260,37,43.3,14,0,54.83,5,FALSE,High,27,FALSE
Chennai,-61.5,919.35,111.93,8.3,3.26,4G,Nord 4,Jio,n28,92,22.3,19,0,461.53,4,FALSE,Low,99.7,FALSE
Tokyo,-61.4,660.83,85.19,4.4,3.26,4G,Pixel 7,Verizon,n41,94,23.6,1,0,21.9,2,FALSE,Low,53.3,FALSE
Chennai,-66.4,826.47,116.74,10.1,3.88,5G NSA,iPhone 14,BSNL,n78,96,41.4,10,0,122.74,3,FALSE,High,94.3,FALSE
Kolkata,-78.4,311.16,106.04,18.3,2.63,5G NSA,Pixel 7,Airtel,n258,49,28.5,8,3,351.34,2,FALSE,High,40.8,TRUE
Mumbai,-91.3,790.08,121.74,8.5,2.26,4G,Galaxy S23,Airtel,n258,65,36,46,1,250.49,1,TRUE,Medium,60.8,TRUE
Berlin,-72.5,755.04,109.5,3.9,1.41,5G SA,Pixel 7,T-Mobile,n260,68,38.3,45,3,477.99,2,TRUE,High,30.6,FALSE
Delhi,-60.9,543.05,126.09,14.1,3.26,4G,Nord 4,Jio,n258,30,41.3,50,4,373.27,3,FALSE,Low,73.1,TRUE
Chennai,-95.5,959.07,145.41,17.2,2.68,5G SA,Galaxy S23,BSNL,n28,41,35.6,47,2,81.62,5,FALSE,High,22.1,FALSE
Delhi,-101.9,222.87,124.99,12.9,1.52,5G NSA,Pixel 7,Airtel,n28,97,43.2,2,2,288.05,1,FALSE,Medium,22.6,TRUE
New York,-80.7,888.03,69.96,2.3,1.38,5G SA,GT 7,T-Mobile,n78,81,33.3,53,3,421.57,1,FALSE,High,28.2,FALSE
Mumbai,-80.6,814.14,102.74,1.9,1.24,4G,Pixel 7,Vi,n78,65,21.4,52,4,352.76,2,FALSE,Medium,23.9,FALSE
Delhi,-75.5,826.48,62.76,17.3,0.69,4G,Pixel 7,Vi,n78,27,38.3,52,3,369.08,4,FALSE,Medium,92.5,FALSE
Berlin,-101.3,634.11,139.5,18.1,1.2,5G SA,GT 7,Verizon,n260,17,28.7,30,4,278.17,5,FALSE,Medium,15,TRUE
Kolkata,-104.2,902.36,91.56,1.3,0.14,5G NSA,GT 7,Airtel,n78,67,31,5,0,151.75,3,TRUE,High,17.5,FALSE
New York,-70.9,412.87,25.18,15.6,3.26,5G SA,GT 7,AT&T,n78,40,35.7,14,1,303.66,5,FALSE,Low,80.2,TRUE
Chennai,-99.9,631.27,60.89,6.2,3.26,5G SA,Nord 4,BSNL,n258,27,40.4,58,2,419.6,3,TRUE,Low,87.5,TRUE
Berlin,-81.9,588.72,32.25,16.4,4.95,4G,GT 7,T-Mobile,n78,85,39.5,55,2,316.84,1,TRUE,Medium,21.7,FALSE
Berlin,-105.2,705.08,66.08,4,1.18,5G NSA,Galaxy S23,T-Mobile,n78,35,30.5,56,3,245,5,TRUE,Medium,49.5,FALSE
Tokyo,-71.5,814.43,35.28,6.3,0.82,5G NSA,GT 7,T-Mobile,n41,52,39.4,6,2,185.94,3,FALSE,High,76.4,FALSE
New York,-85.8,840.6,36.92,4.4,3.46,4G,Nord 4,T-Mobile,n41,83,41.5,46,3,288.49,3,TRUE,High,84.6,TRUE
San Francisco,-80.7,190.62,86.73,11.7,3.26,5G NSA,Galaxy S23,AT&T,n260,16,31.3,7,3,396.09,5,FALSE,Low,59.9,FALSE
Mumbai,-61.7,279.26,113.43,1.2,4,5G SA,iPhone 14,Vi,n258,45,32.7,46,3,349.93,4,TRUE,High,23.3,TRUE
Delhi,-79.3,198.87,125.24,9.3,1.09,4G,iPhone 14,Jio,n28,47,37.2,26,4,351.78,3,TRUE,High,39.8,FALSE
Kolkata,-64,873.6,96.37,9.9,3.34,5G NSA,Nord 4,Airtel,n28,44,38.1,51,4,398.48,1,TRUE,High,57.6,TRUE
San Francisco,-85.3,100.13,122.53,6.6,1.18,5G SA,Pixel 7,Verizon,n78,76,25.6,4,2,405.18,1,FALSE,Medium,38.7,TRUE
Berlin,-102.5,277.94,120.63,1.8,2.98,5G SA,Nord 4,Verizon,n78,44,43,32,3,133.94,4,FALSE,Medium,37,FALSE
Delhi,-96.1,188.93,32.89,16.3,4.37,5G SA,GT 7,BSNL,n258,10,31.1,11,3,61.21,3,TRUE,Medium,75.2,TRUE
Delhi,-84.7,798.49,82.77,12.5,1.18,4G,iPhone 14,BSNL,n258,93,31.4,7,0,89.48,3,FALSE,High,37.9,FALSE
San Francisco,-100.6,764.09,90.6,13.4,4.59,5G SA,iPhone 14,Verizon,n78,42,29.9,51,1,184.14,1,TRUE,High,12.1,TRUE
New York,-96.9,299.66,138.68,19.4,3.26,5G NSA,GT 7,AT&T,n260,20,22.3,48,1,108.53,2,FALSE,Low,93,FALSE
Tokyo,-92.2,986.57,65.21,17.4,3.26,5G NSA,GT 7,Verizon,n41,20,26.3,10,0,319.51,1,FALSE,Low,46.2,FALSE
Berlin,-78.5,500.26,52.06,1.9,2.09,5G SA,Nord 4,Verizon,n260,13,20.6,13,4,241.81,5,FALSE,High,34.7,FALSE
Berlin,-80.2,649.4,82.67,8.8,3.26,4G,GT 7,T-Mobile,n78,61,21.8,37,0,169,2,TRUE,Low,19.5,TRUE
Kolkata,-76.5,233.37,29.24,4.8,3.67,5G SA,Pixel 7,Vi,n78,82,36.5,15,4,168.48,5,FALSE,High,85.5,TRUE
Delhi,-100.8,371.03,107.98,2,0.12,5G SA,GT 7,Vi,n28,15,23.8,38,3,109.08,5,TRUE,High,61.9,FALSE
San Francisco,-97.8,851.48,129.48,16.6,3.26,5G SA,Galaxy S23,T-Mobile,n78,35,36.6,6,1,353.13,5,FALSE,Low,43.6,TRUE
Berlin,-81.3,765.28,106.08,1.8,3.27,5G SA,Nord 4,Verizon,n260,84,37.4,31,2,57.34,2,FALSE,Low,32.5,FALSE
Delhi,-74.6,385.75,60.04,15.7,3.27,5G SA,Galaxy S23,Jio,n258,49,31,11,4,305.29,4,FALSE,Low,82.2,FALSE
San Francisco,-66.6,557.27,128.19,19.6,3.27,5G SA,GT 7,Verizon,n78,75,30.5,12,3,360.51,3,FALSE,Low,31.2,FALSE
Mumbai,-104,545.63,53.6,6.3,3.69,5G NSA,Pixel 7,Jio,n28,65,20.8,48,1,430.23,5,FALSE,High,88.3,TRUE
San Francisco,-84.6,922.09,88.63,2.2,3.28,5G NSA,Galaxy S23,Verizon,n41,95,23.4,49,4,112.55,2,FALSE,Medium,13.1,TRUE
Kolkata,-74.6,885.6,149.26,19.9,4.06,5G NSA,iPhone 14,BSNL,n258,54,42.9,14,3,40.34,4,TRUE,High,87,FALSE
San Francisco,-79,394.91,90.12,7,3.27,4G,Pixel 7,AT&T,n78,40,41.5,55,4,185.26,1,TRUE,Low,95.5,TRUE
Tokyo,-95.3,354.93,85.12,18.4,2,5G NSA,iPhone 14,T-Mobile,n41,12,31.3,3,2,420.51,3,TRUE,High,69.8,TRUE
Chennai,-80.6,512.58,64.8,14.7,0.19,5G SA,Pixel 7,Vi,n258,52,35.4,16,2,88.79,5,TRUE,High,71.7,TRUE
Tokyo,-95.3,358.23,118.9,17.1,2.01,5G NSA,Nord 4,Verizon,n41,61,20,51,2,126.35,2,TRUE,Medium,73.4,TRUE
Kolkata,-79.5,532.67,84.41,7.1,2.58,5G NSA,iPhone 14,Jio,n258,28,22,12,2,285.57,5,FALSE,Medium,69.8,FALSE
Delhi,-91.7,949.46,120.62,3.3,3.15,5G SA,Galaxy S23,Jio,n28,11,42.4,54,4,228.84,3,FALSE,High,84.6,FALSE
New York,-62.3,597.71,101.84,6.5,3.27,5G SA,Pixel 7,AT&T,n41,41,26.5,56,2,168.44,2,TRUE,Low,87.8,TRUE
Tokyo,-102.8,560.86,23.28,7.5,3.27,5G NSA,Pixel 7,T-Mobile,n78,54,35.8,19,0,333.31,2,FALSE,Low,45.7,TRUE
Mumbai,-107.6,300.4,26.24,12.1,2.15,4G,iPhone 14,Airtel,n78,42,39.2,42,3,431.19,3,FALSE,Medium,44.2,TRUE
Chennai,-94.5,746.44,22.3,4.2,3.54,4G,Galaxy S23,Airtel,n258,70,28.5,7,2,96.06,3,FALSE,Medium,70.5,TRUE
Kolkata,-75.1,101.16,137.17,14.6,3.27,4G,Nord 4,Jio,n258,12,22.9,50,0,75.21,4,TRUE,Low,74.3,TRUE
Chennai,-107.8,247.84,80.09,5.4,3.27,5G SA,iPhone 14,Vi,n28,99,38.8,42,4,446.74,2,TRUE,Low,58.2,TRUE
Mumbai,-88.2,324.02,131.55,9.8,4.77,5G SA,Pixel 7,Vi,n258,44,38.7,43,0,50.28,2,TRUE,High,30.4,TRUE
Berlin,-96,516.57,127.68,5.1,0.69,5G SA,Pixel 7,Verizon,n78,43,21.5,46,2,50.15,5,TRUE,Medium,73.9,TRUE
New York,-106.4,663.97,110.68,9.8,4.81,5G SA,iPhone 14,T-Mobile,n260,10,25,1,0,231.28,3,FALSE,High,76.8,TRUE
Chennai,-86.3,357.44,96.3,10.8,0.39,4G,iPhone 14,Airtel,n78,69,41.6,18,3,128.35,3,TRUE,High,72.4,FALSE
Tokyo,-82.5,700.45,56.23,15.5,4.15,5G SA,Pixel 7,T-Mobile,n41,94,29.1,26,2,172.89,1,TRUE,High,27.3,FALSE
Tokyo,-78.3,210.89,107.38,17,3.27,4G,Nord 4,Verizon,n260,85,38.4,16,4,97.87,5,TRUE,Low,11.3,FALSE
Berlin,-106.3,505.51,85.95,1.4,3.62,5G SA,Pixel 7,T-Mobile,n78,53,36.4,42,1,344.07,5,FALSE,High,22.1,TRUE
Delhi,-105.9,316.38,139.8,4.3,3.27,5G SA,GT 7,Jio,n258,28,36.6,1,0,41.87,5,TRUE,Low,74.7,TRUE
New York,-73.5,341.02,62.05,4.1,4.13,4G,iPhone 14,Verizon,n260,19,37.8,59,0,422.73,5,TRUE,High,66.2,TRUE
New York,-105.8,653.9,33.79,9.5,1.65,5G NSA,Nord 4,AT&T,n41,50,39.2,7,3,247.3,1,TRUE,High,38.2,FALSE
Tokyo,-94.3,246.16,83.58,13.5,3.27,5G NSA,GT 7,AT&T,n41,13,20.9,14,0,145.1,3,TRUE,Low,34.4,TRUE
New York,-74.9,669.08,64.71,15.2,4.71,5G NSA,iPhone 14,T-Mobile,n260,19,31.8,29,3,275.31,3,TRUE,Medium,81.3,FALSE
Delhi,-108.1,570,121.22,14.6,4.04,5G SA,Nord 4,Vi,n78,55,30.7,24,1,109.94,4,FALSE,High,98.2,TRUE
Kolkata,-98.6,828.61,64.2,16.5,1.07,4G,iPhone 14,BSNL,n78,38,40.4,49,1,17.64,5,TRUE,High,63.4,TRUE
Tokyo,-86,541.68,71.34,15.9,3.14,5G NSA,Nord 4,AT&T,n260,91,31,16,3,322.72,5,TRUE,High,24.3,FALSE
New York,-84.2,247.6,90.42,5.7,0.21,5G SA,Galaxy S23,Verizon,n260,58,31.2,50,4,305.7,1,TRUE,High,63.1,FALSE
New York,-65.1,896.19,143.66,8.2,3.27,4G,Nord 4,T-Mobile,n41,29,29.8,22,0,18,3,FALSE,Low,40.3,FALSE
Kolkata,-97.2,986.79,40.92,6.2,4.09,5G NSA,Galaxy S23,BSNL,n78,64,29.9,8,0,315.23,3,TRUE,High,49.8,TRUE
Berlin,-75.6,712.48,78.24,12.6,3.27,5G NSA,Galaxy S23,T-Mobile,n260,38,26,16,3,310.43,1,TRUE,Low,21.1,FALSE
Tokyo,-65.9,416.32,118.21,19.4,3.61,5G NSA,iPhone 14,AT&T,n78,17,33.7,26,4,393.57,5,FALSE,Medium,20,TRUE
Delhi,-76.6,934.39,123.42,2.4,3.27,5G NSA,GT 7,Vi,n78,85,27.2,47,1,64.8,5,TRUE,Low,70.5,FALSE
San Francisco,-75.3,634.04,86.24,6.9,3.27,4G,GT 7,AT&T,n78,95,33,11,1,419.82,1,FALSE,Low,57.2,TRUE
New York,-106.3,560.09,48.82,6,3.27,5G NSA,Nord 4,AT&T,n41,56,28.2,54,3,408.58,2,FALSE,Low,92.9,TRUE
Delhi,-84.3,426.68,54.26,11.9,1.72,5G SA,GT 7,Vi,n258,81,30,37,2,45.48,4,FALSE,High,87.1,TRUE
Delhi,-90.6,477.4,40.43,19.8,3.27,4G,Nord 4,BSNL,n78,73,39.8,32,3,494.28,5,TRUE,Low,22.1,TRUE
New York,-92,561.3,136.29,3.5,3.71,4G,iPhone 14,Verizon,n78,40,32.9,54,4,22.34,5,FALSE,Medium,91,FALSE
Kolkata,-109.5,697.95,135.64,3.5,1.49,5G SA,iPhone 14,Jio,n258,54,42.4,8,4,442.17,1,FALSE,High,12.6,FALSE
Berlin,-87.8,114.6,94.65,3.4,0.12,4G,Nord 4,AT&T,n41,26,39.6,39,1,187.77,1,FALSE,Medium,53.4,TRUE
San Francisco,-86.6,213.29,134.3,18.6,3.27,4G,Nord 4,Verizon,n41,90,31.1,33,2,236.65,5,FALSE,Low,19,TRUE
New York,-62.7,135.91,31.62,7.6,3.27,4G,iPhone 14,T-Mobile,n41,51,33.4,26,0,314.24,4,TRUE,Low,80.2,FALSE
Chennai,-109.4,905.73,26.36,3.7,3.28,4G,iPhone 14,BSNL,n78,79,33,29,4,162.84,3,FALSE,Low,60.2,TRUE
Kolkata,-83.4,618.57,125.11,10.9,3.28,5G SA,Galaxy S23,BSNL,n258,22,36.9,48,1,129.43,1,FALSE,Low,90.8,FALSE
Delhi,-63.6,488.28,84.97,12,3.68,4G,iPhone 14,Jio,n28,84,40.9,46,0,298.3,4,FALSE,High,32.3,TRUE
